customer_id,customer_name,location,customer_age,tenure_months,subscription_type,monthly_spend,total_spend,contract_length,login_frequency,avg_session_duration,support_tickets,complaints,payment_failures,discount_usage,product_usage,last_active_days,customer_satisfaction,previous_upgrades,previous_downgrades,churn_probability_ground_truth,churn
C12579,Tanvi Joshi,Hyderabad,24,9,Pro,3410.0,28326.5,1 Year,14,13.1,5,5,1,1,Medium,8,3.3,0,0,0.6094,1
C12580,Tanvi Chopra,Delhi NCR,52,4,Basic,1780.0,6913.9,1 Month,16,57.0,7,1,0,0,Medium,3,2.4,0,0,0.5065,1
C12581,Amelia Miller,New York,43,2,Basic,1060.0,2187.47,1 Month,17,26.1,3,1,0,0,Medium,4,3.7,0,0,0.347,0
C12582,Arjun Joshi,Delhi NCR,42,39,Enterprise,26590.0,969019.22,1 Year,20,18.1,2,1,0,0,High,3,4.2,1,0,0.0124,0
C12583,Mia Brown,Toronto,43,4,Pro,3700.0,13585.86,1 Year,7,21.5,7,2,1,0,Medium,8,3.8,0,2,0.7724,1
C12584,Anushka Bhasin,Mumbai,39,2,Pro,3130.0,6023.2,1 Year,15,16.7,2,0,0,0,Medium,43,2.9,0,0,0.4196,0
C12585,Anushka Bhasin,Delhi NCR,40,16,Pro,5530.0,90395.61,1 Month,22,25.1,3,1,2,0,High,1,3.7,1,0,0.2038,0
C12586,Siddharth Chopra,Hyderabad,47,15,Basic,980.0,14785.71,1 Year,10,52.5,3,2,0,0,Medium,3,3.4,0,0,0.1606,0
C12587,Noah Johnson,Sydney,45,16,Basic,1240.0,20822.32,1 Month,13,13.5,3,2,0,0,Medium,6,3.2,0,0,0.4782,1
C12588,Karan Rao,Pune,38,12,Pro,3420.0,42355.06,1 Year,17,10.1,4,2,0,0,Medium,1,3.4,0,0,0.2019,0
C12589,Isha Singh,Hyderabad,53,3,Pro,4470.0,12413.73,1 Month,13,23.7,5,5,1,0,Medium,2,3.4,0,0,0.7836,1
C12590,David Wilson,Toronto,36,1,Pro,3400.0,3461.85,1 Month,15,24.0,5,1,1,0,Medium,16,2.8,0,0,0.6963,1
C12591,Evelyn Miller,San Francisco,31,1,Enterprise,18240.0,18380.79,1 Year,16,9.7,3,1,0,1,Medium,30,5.0,0,1,0.2376,0
C12592,Karan Kulkarni,Mumbai,22,52,Basic,1060.0,51224.0,1 Year,15,26.1,6,3,1,0,Medium,10,4.8,0,0,0.1442,0
C12593,Isha Chopra,Hyderabad,29,14,Basic,1270.0,18083.15,1 Year,10,51.1,5,4,0,1,Medium,4,3.5,0,1,0.5056,1
C12594,Priya Sharma,Chennai,46,10,Enterprise,20690.0,193739.33,1 Month,20,33.1,3,2,0,0,High,21,4.9,0,0,0.0784,0
C12595,Kavya Reddy,Chennai,35,10,Pro,4690.0,45414.48,1 Month,19,12.6,2,0,0,1,Medium,1,4.4,0,0,0.0881,0
C12596,Kavya Kulkarni,Mumbai,40,20,Pro,4860.0,91524.4,2 Year,19,28.1,4,2,1,1,Medium,5,4.0,0,1,0.2032,0
C12597,Daniel Moore,New York,36,9,Basic,1170.0,10189.74,1 Month,11,22.9,0,0,0,0,Medium,3,5.0,1,2,0.146,0
C12598,Emma Rodriguez,San Francisco,25,29,Basic,1070.0,29332.47,1 Year,12,9.5,4,1,0,1,Medium,2,4.4,0,0,0.1982,0
C12599,Siddharth Bhasin,Mumbai,33,6,Pro,4880.0,29246.92,1 Month,19,14.2,2,0,0,0,Medium,11,3.8,0,0,0.2125,0
C12600,Isha Sharma,Chennai,28,9,Basic,1170.0,10743.93,1 Month,10,10.7,2,2,0,1,Medium,9,3.3,0,0,0.5549,1
C12601,Isha Kumar,Delhi NCR,32,50,Pro,4440.0,200419.76,2 Year,12,52.0,6,4,0,0,Medium,26,3.3,1,0,0.1048,0
C12602,Ananya Chatterjee,Delhi NCR,28,6,Enterprise,19890.0,114612.52,1 Month,12,24.3,1,0,1,1,Medium,3,2.6,0,0,0.299,0
C12603,Arjun Gupta,Delhi NCR,40,20,Pro,3670.0,67661.4,1 Year,13,11.6,5,2,1,0,Medium,0,1.6,1,0,0.4037,0
C12604,Vikram Kulkarni,Delhi NCR,43,9,Basic,1630.0,13245.62,1 Month,9,63.7,1,1,0,0,Medium,0,4.4,0,0,0.17,0
C12605,Daniel Lee,Singapore,36,12,Pro,4300.0,54049.68,2 Year,7,4.7,2,1,0,1,Medium,14,3.6,0,0,0.1821,0
C12606,Arjun Kulkarni,Hyderabad,21,1,Basic,1240.0,1241.32,1 Year,19,25.8,4,1,0,0,Medium,2,2.3,1,0,0.2943,0
C12607,Charlotte Miller,London,23,4,Basic,1190.0,4606.94,1 Month,15,17.5,4,5,0,0,Medium,6,4.7,1,0,0.7019,1
C12608,Daniel Garcia,San Francisco,41,2,Basic,1400.0,2701.02,1 Month,10,36.4,3,0,0,0,Medium,69,4.6,0,0,0.698,1
C12609,Liam Smith,Toronto,29,34,Basic,1300.0,45355.01,1 Month,16,6.3,1,0,0,0,Medium,21,4.5,0,0,0.1032,0
C12610,James Smith,Sydney,29,59,Enterprise,18330.0,1065909.32,1 Month,14,40.2,4,0,0,0,Medium,10,2.9,0,0,0.01,0
C12611,Tanvi Kulkarni,Bengaluru,36,2,Basic,1630.0,3300.27,1 Month,10,24.5,4,0,0,0,Medium,11,5.0,0,0,0.3489,0
C12612,Aditya Kulkarni,Hyderabad,28,2,Basic,500.0,1038.06,1 Year,6,11.2,2,3,1,0,Medium,3,4.9,0,0,0.5055,1
C12613,Rahul Chatterjee,Hyderabad,21,15,Enterprise,22850.0,353901.31,1 Month,15,21.1,4,1,0,0,Medium,10,4.0,0,0,0.2273,0
C12614,Anushka Nair,Bengaluru,27,13,Basic,1480.0,17590.11,1 Month,13,26.7,5,2,0,1,Medium,5,4.1,0,0,0.3491,0
C12615,Charlotte Taylor,San Francisco,32,19,Pro,3030.0,56009.66,1 Year,13,48.6,0,0,0,0,Medium,21,3.7,0,0,0.0278,0
C12616,Kavya Chatterjee,Mumbai,31,25,Basic,1480.0,36815.87,1 Month,15,10.5,3,2,0,1,Medium,8,5.0,0,1,0.1614,0
C12617,Olivia Moore,New York,42,29,Basic,1520.0,42734.86,1 Month,16,26.4,3,1,1,0,Medium,2,4.4,0,0,0.0849,0
C12618,Ava Rodriguez,Toronto,36,3,Enterprise,20470.0,57942.02,1 Month,12,13.1,2,0,1,1,Medium,2,3.6,2,0,0.177,0
C12619,Meera Kumar,Bengaluru,36,1,Basic,730.0,757.35,1 Year,10,18.8,2,0,3,1,Medium,10,4.8,0,1,0.512,1
C12620,Sarah Johnson,New York,46,40,Pro,5050.0,209028.44,1 Year,14,29.1,5,1,0,1,Medium,17,4.6,0,0,0.0627,0
C12621,Dev Rao,Hyderabad,21,12,Basic,1500.0,18473.0,1 Year,16,15.5,2,1,1,0,Medium,4,3.0,0,0,0.2635,0
C12622,Tanvi Kulkarni,Hyderabad,50,60,Basic,1030.0,64272.46,1 Year,10,36.1,2,0,0,1,Medium,13,4.6,0,1,0.01,0
C12623,Daniel Jones,Singapore,50,14,Basic,1330.0,18833.29,1 Month,18,6.1,3,0,0,0,Medium,7,1.5,0,0,0.3889,0
C12624,Kavya Kumar,Pune,34,13,Basic,1090.0,13581.53,1 Year,12,16.3,2,0,0,1,Medium,9,5.0,0,1,0.139,0
C12625,Benjamin Brown,New York,32,18,Basic,1470.0,25789.31,1 Month,15,31.9,4,1,0,1,Medium,15,4.2,0,0,0.3555,0
C12626,Kavya Iyer,Mumbai,48,4,Pro,4250.0,17401.23,1 Month,18,3.9,3,0,1,0,Medium,2,3.7,0,0,0.2746,0
C12627,Amelia Garcia,Singapore,33,6,Pro,4040.0,25126.83,1 Month,14,15.5,2,0,0,0,Medium,15,3.8,0,0,0.2365,0
C12628,Isha Verma,Mumbai,39,43,Basic,1190.0,51199.09,1 Month,19,7.8,4,3,1,1,Medium,29,2.1,0,0,0.6952,1
C12629,Rohan Deshmukh,Hyderabad,38,5,Basic,800.0,3948.69,1 Month,18,7.8,3,0,0,1,Medium,17,5.0,1,0,0.1642,0
C12630,Rahul Verma,Hyderabad,40,5,Enterprise,18010.0,93104.15,1 Month,14,34.6,1,0,0,0,Medium,7,2.1,0,0,0.2308,0
C12631,Aditya Reddy,Mumbai,26,13,Enterprise,19770.0,260223.15,1 Year,15,18.1,4,2,0,0,Medium,90,4.1,0,1,0.7625,1
C12632,Ananya Sharma,Pune,39,19,Pro,5200.0,102454.11,1 Month,13,48.2,1,1,1,0,Medium,3,2.9,0,0,0.1816,0
C12633,Vikram Kumar,Chennai,28,1,Enterprise,19370.0,19998.5,1 Month,12,27.8,1,0,0,0,Medium,9,4.4,0,2,0.1648,0
C12634,Aditya Reddy,Hyderabad,30,11,Basic,770.0,8040.74,1 Year,13,18.9,5,2,0,0,Medium,1,3.2,0,0,0.387,0
C12635,Sneha Chopra,Pune,44,10,Basic,1610.0,14806.23,1 Month,13,15.4,2,0,0,0,Medium,0,5.0,0,0,0.117,0
C12636,Olivia Rodriguez,Toronto,31,37,Pro,5650.0,210162.97,2 Year,13,7.8,1,1,0,0,Medium,20,3.7,0,0,0.01,0
C12637,Anushka Sharma,Mumbai,30,33,Pro,4590.0,157538.81,1 Year,14,21.8,3,0,0,1,Medium,5,3.7,0,0,0.1203,0
C12638,Benjamin Anderson,Toronto,37,43,Pro,3900.0,173808.12,1 Month,14,37.1,6,3,0,0,Medium,34,4.0,1,1,0.4514,0
C12639,Priya Singh,Pune,48,34,Basic,1040.0,36703.64,1 Year,10,13.4,2,1,0,0,Medium,5,1.9,0,1,0.2651,0
C12640,Charlotte Rodriguez,San Francisco,57,28,Enterprise,17790.0,513393.32,1 Month,14,5.3,2,0,0,1,Medium,15,3.0,0,0,0.1317,0
C12641,Priya Chatterjee,Bengaluru,46,36,Pro,4720.0,164100.44,1 Month,13,20.2,1,0,0,0,Medium,34,2.3,0,0,0.224,0
C12642,Meera Rao,Delhi NCR,46,4,Basic,1110.0,4619.75,1 Year,20,18.0,2,3,0,0,High,10,2.9,2,0,0.2136,0
C12643,Isha Deshmukh,Mumbai,35,8,Pro,3810.0,30344.92,1 Year,20,51.8,1,0,1,0,High,15,3.3,0,0,0.1324,0
C12644,David Smith,London,59,21,Basic,1510.0,32488.44,1 Year,16,16.8,6,4,0,1,Medium,0,4.6,0,0,0.3313,0
C12645,Benjamin Johnson,Singapore,37,47,Basic,1280.0,56843.1,1 Year,7,22.1,4,2,0,0,Medium,12,4.1,0,0,0.1489,0
C12646,Dev Chopra,Chennai,35,20,Basic,880.0,17160.05,1 Year,12,13.6,3,3,2,1,Medium,9,4.9,0,0,0.3707,0
C12647,Karan Nair,Bengaluru,39,5,Basic,1290.0,5918.66,1 Month,20,55.7,1,0,1,0,High,10,2.8,0,0,0.1,0
C12648,Diya Reddy,Pune,38,53,Basic,1250.0,61157.27,1 Year,15,20.4,3,1,0,0,Medium,2,4.1,0,0,0.0378,0
C12649,Amelia Anderson,Sydney,24,26,Pro,3930.0,104334.68,1 Month,20,5.8,3,4,0,1,High,5,3.4,0,0,0.2704,0
C12650,Ava Garcia,Toronto,29,23,Basic,1560.0,37372.25,1 Month,12,12.0,2,0,0,0,Medium,4,4.2,0,0,0.1591,0
C12651,Dev Joshi,Hyderabad,39,26,Pro,4610.0,117360.94,1 Year,13,20.5,5,1,0,1,Medium,21,4.2,0,0,0.2421,0
C12652,Sophia Martinez,Sydney,28,20,Basic,1140.0,22181.42,1 Month,20,33.2,4,2,1,0,High,4,3.5,0,0,0.3503,0
C12653,Arjun Verma,Chennai,41,1,Basic,1170.0,1218.36,1 Month,11,6.3,4,0,0,0,Medium,8,3.4,0,0,0.5805,1
C12654,Sneha Bhasin,Hyderabad,36,6,Enterprise,20050.0,123269.2,1 Month,17,20.7,4,0,0,0,Medium,0,3.8,0,0,0.14,0
C12655,Michael Moore,Toronto,44,57,Pro,4440.0,234707.41,1 Month,12,25.8,2,0,0,1,Medium,0,2.1,0,0,0.0888,0
C12656,Rohan Mehta,Bengaluru,34,7,Enterprise,18220.0,115586.47,1 Month,12,13.5,2,1,0,1,Medium,5,5.0,0,0,0.0922,0
C12657,Arjun Deshmukh,Bengaluru,40,27,Enterprise,22230.0,625736.52,1 Month,15,39.3,1,1,0,0,Medium,9,5.0,0,0,0.0301,0
C12658,Siddharth Gupta,Delhi NCR,21,10,Basic,770.0,7554.12,1 Year,10,7.3,2,0,4,0,Medium,24,5.0,0,0,0.5826,1
C12659,Ava Martin,London,21,43,Basic,820.0,35152.7,1 Month,12,14.5,3,2,0,0,Medium,29,3.7,0,0,0.3196,0
C12660,David Taylor,Toronto,28,15,Enterprise,21220.0,311817.73,1 Month,17,8.0,0,0,0,0,Medium,12,2.3,0,0,0.138,0
C12661,Amelia Perez,London,38,18,Enterprise,26960.0,490518.02,1 Month,11,7.7,6,1,2,1,Medium,19,3.7,1,2,0.8035,1
C12662,Lucas Perez,Singapore,28,5,Pro,5200.0,26900.42,1 Month,24,10.4,4,0,0,1,High,13,4.0,0,0,0.2671,0
C12663,Michael Garcia,Toronto,42,2,Pro,5990.0,12567.83,1 Year,11,32.3,1,1,0,1,Medium,10,3.2,0,0,0.1227,0
C12664,Ethan Garcia,Toronto,39,26,Pro,4150.0,102995.54,1 Month,10,37.5,2,0,0,0,Medium,12,2.9,0,0,0.1613,0
C12665,Kabir Kulkarni,Pune,31,2,Basic,1010.0,1975.41,1 Month,20,16.4,5,1,0,1,High,6,4.2,0,0,0.423,0
C12666,Meera Patel,Mumbai,38,24,Pro,4870.0,120681.68,1 Year,14,13.5,4,1,0,0,Medium,4,3.5,0,0,0.1852,0
C12667,Siddharth Mehta,Chennai,32,15,Pro,5260.0,76166.21,1 Year,16,13.7,3,3,0,0,Medium,1,3.6,0,0,0.2459,0
C12668,Olivia Thompson,New York,38,31,Pro,3450.0,102014.11,1 Month,19,46.7,0,0,0,0,Medium,25,3.5,0,0,0.0907,0
C12669,Noah Wilson,London,31,5,Basic,1140.0,5958.45,1 Month,12,25.4,3,0,3,0,Medium,5,2.3,1,0,0.5955,1
C12670,Ava Brown,Sydney,39,15,Basic,1190.0,18024.71,1 Month,10,42.5,4,2,0,0,Medium,9,4.6,1,0,0.2783,0
C12671,Neha Patel,Chennai,48,18,Basic,1000.0,17568.89,1 Year,14,23.0,2,1,0,0,Medium,7,5.0,0,0,0.0287,0
C12672,Aditya Sharma,Delhi NCR,24,2,Basic,1030.0,2099.94,1 Month,16,28.3,1,1,1,0,Medium,30,4.5,0,0,0.406,0
C12673,Rohan Sharma,Hyderabad,29,25,Enterprise,21450.0,508284.19,1 Month,14,9.6,2,0,3,0,Medium,6,4.5,2,0,0.1226,0
C12674,Benjamin Williams,London,30,9,Basic,1340.0,11919.89,1 Year,14,7.0,1,0,0,0,Medium,26,3.9,0,1,0.2889,0
C12675,Kabir Joshi,Chennai,38,3,Basic,1440.0,4348.56,1 Month,8,54.2,0,0,0,0,Medium,1,3.0,0,0,0.1025,0
C12676,Ananya Singh,Hyderabad,43,9,Basic,1300.0,11786.5,1 Year,16,42.8,3,3,2,1,Medium,5,3.7,0,0,0.2569,0
C12677,Rahul Rao,Delhi NCR,21,2,Pro,3800.0,7063.21,1 Year,13,27.2,2,0,2,0,Medium,21,3.9,0,0,0.245,0
C12678,Neha Deshmukh,Delhi NCR,34,40,Pro,4840.0,203127.13,2 Year,15,17.6,1,1,0,1,Medium,7,4.4,0,1,0.044,0
C12679,Karan Reddy,Delhi NCR,36,11,Basic,910.0,10141.08,1 Month,14,28.1,1,1,1,0,Medium,1,4.2,0,0,0.2178,0
C12680,Rohan Patel,Mumbai,43,3,Basic,1110.0,3368.14,1 Month,13,12.4,3,3,1,1,Medium,9,4.6,0,0,0.6098,1
C12681,Liam Martin,Singapore,27,6,Basic,890.0,5275.3,1 Month,17,33.8,3,1,0,0,Medium,1,4.0,0,0,0.2009,0
C12682,Siddharth Joshi,Mumbai,42,24,Pro,4010.0,91564.88,1 Month,15,35.6,2,2,1,0,Medium,1,4.4,0,0,0.1741,0
C12683,Amelia Johnson,Sydney,38,28,Basic,1230.0,33520.33,1 Year,19,16.3,3,1,2,0,Medium,9,4.7,1,0,0.1374,0
C12684,Rohan Bhasin,Delhi NCR,51,1,Enterprise,16900.0,16289.53,1 Year,20,12.5,5,2,1,1,High,12,4.2,1,0,0.2676,0
C12685,Rohan Bhasin,Delhi NCR,55,2,Pro,3790.0,6952.24,1 Month,14,7.0,2,0,0,0,Medium,5,4.3,0,0,0.1194,0
C12686,Aarav Kulkarni,Bengaluru,43,45,Basic,1540.0,71982.93,1 Year,19,16.7,4,2,1,0,Medium,8,5.0,0,0,0.0872,0
C12687,Priya Bhasin,Bengaluru,33,8,Pro,4400.0,34360.37,1 Year,12,26.1,5,2,0,0,Medium,21,4.3,0,0,0.3583,0
C12688,Neha Kulkarni,Chennai,40,4,Basic,1040.0,3770.91,1 Month,10,24.3,2,0,0,1,Medium,8,4.0,0,0,0.3473,0
C12689,Michael Smith,San Francisco,41,3,Pro,3630.0,10486.21,1 Year,15,19.8,2,0,0,1,Medium,3,5.0,1,0,0.01,0
C12690,Ava Perez,London,40,12,Basic,640.0,7396.51,1 Month,10,32.1,4,0,4,1,Medium,17,3.1,0,0,0.8015,1
C12691,Rohan Chatterjee,Pune,39,27,Pro,4320.0,106491.57,1 Year,19,20.8,1,0,0,0,Medium,44,4.0,1,0,0.0884,0
C12692,Olivia Rodriguez,San Francisco,40,14,Pro,3400.0,44238.23,1 Month,7,11.3,2,1,2,0,Medium,5,2.1,0,0,0.6906,1
C12693,Charlotte Williams,London,45,1,Enterprise,20990.0,19135.84,2 Year,13,14.1,1,1,0,1,Medium,3,2.4,0,1,0.1647,0
C12694,Arjun Nair,Chennai,55,12,Basic,1210.0,13417.15,1 Month,14,31.0,2,0,2,0,Medium,0,2.7,0,0,0.48,1
C12695,Dev Verma,Bengaluru,21,7,Basic,1670.0,10721.74,1 Month,16,17.2,2,0,2,0,Medium,21,3.8,0,0,0.535,1
C12696,Liam Williams,Singapore,47,21,Pro,4680.0,101754.52,1 Month,16,32.4,2,1,0,0,Medium,17,4.6,0,1,0.0974,0
C12697,Anushka Verma,Delhi NCR,37,14,Enterprise,15960.0,227104.06,1 Month,16,14.5,2,2,1,0,Medium,5,1.9,0,0,0.4077,0
C12698,Michael Williams,Toronto,28,60,Enterprise,11920.0,737321.06,1 Month,10,29.5,1,0,4,0,Medium,5,5.0,0,0,0.0369,0
C12699,Alex Johnson,Singapore,23,17,Basic,1440.0,22540.75,1 Month,13,15.9,2,1,0,1,Medium,8,2.0,1,0,0.365,0
C12700,Rohan Iyer,Chennai,38,19,Basic,810.0,15396.06,1 Month,21,23.7,0,0,0,0,High,7,3.9,0,1,0.1069,0
C12701,Rohan Rao,Pune,36,14,Pro,4170.0,60438.37,2 Year,10,16.8,4,1,0,1,Medium,18,1.6,0,0,0.4258,0
C12702,Evelyn Thomas,San Francisco,26,7,Basic,1700.0,12411.68,1 Month,14,5.7,2,0,0,0,Medium,29,4.4,2,1,0.4432,0
C12703,David Jackson,New York,35,18,Basic,1380.0,22573.35,1 Year,14,26.6,1,0,0,0,Medium,12,2.9,0,0,0.1286,0
C12704,Vikram Nair,Hyderabad,45,8,Basic,1320.0,10104.5,1 Year,15,21.9,2,1,0,0,Medium,5,4.8,0,0,0.0924,0
C12705,Evelyn Thomas,New York,49,23,Pro,5260.0,115477.57,1 Year,9,23.5,4,0,1,1,Medium,17,3.9,1,0,0.2236,0
C12706,Arjun Nair,Pune,37,5,Enterprise,21670.0,100555.66,1 Year,14,32.1,1,1,0,0,Medium,9,3.3,2,0,0.0967,0
C12707,Liam Taylor,London,37,9,Enterprise,24030.0,199650.53,1 Month,17,37.0,3,2,0,0,Medium,7,2.5,0,0,0.3898,0
C12708,Isha Sharma,Delhi NCR,41,16,Basic,1020.0,15596.19,1 Year,14,17.7,6,6,1,1,Medium,17,3.0,0,2,0.8221,1
C12709,Diya Mehta,Delhi NCR,46,18,Pro,4200.0,76111.87,1 Year,19,37.7,1,0,1,0,Medium,11,5.0,0,0,0.01,0
C12710,Noah Perez,Singapore,37,20,Enterprise,15270.0,308331.09,1 Month,11,47.4,5,2,1,0,Medium,2,4.7,0,0,0.3641,0
C12711,Lucas Thomas,San Francisco,39,22,Basic,1190.0,25828.83,1 Month,14,90.0,1,1,0,0,Medium,1,3.0,0,0,0.0694,0
C12712,Amelia Wilson,Singapore,32,7,Pro,4390.0,31279.67,1 Year,12,31.2,3,1,1,0,Medium,20,4.3,0,0,0.2582,0
C12713,Lucas Garcia,New York,34,41,Basic,670.0,27623.07,2 Year,15,37.0,3,1,0,0,Medium,1,4.0,0,2,0.01,0
C12714,Emma Brown,Singapore,30,1,Basic,1000.0,1019.33,1 Month,10,2.0,6,4,0,0,Medium,19,3.5,1,1,0.9689,1
C12715,Priya Mehta,Mumbai,26,4,Basic,1630.0,6821.39,1 Month,17,30.9,5,2,0,0,Medium,19,4.3,1,0,0.4904,1
C12716,Anushka Sharma,Mumbai,25,2,Basic,1270.0,2506.79,1 Month,11,26.6,3,3,0,0,Medium,4,2.8,0,0,0.6139,1
C12717,Arjun Deshmukh,Hyderabad,28,21,Pro,5070.0,108063.76,1 Month,20,33.9,3,1,0,0,High,7,3.7,0,0,0.0901,0
C12718,Sneha Mehta,Hyderabad,27,6,Basic,1160.0,7133.99,1 Month,16,55.6,1,2,0,1,Medium,11,5.0,0,0,0.0822,0
C12719,Noah Wilson,San Francisco,38,4,Basic,630.0,2613.09,1 Month,9,23.4,0,0,0,0,Medium,11,2.7,0,1,0.4703,1
C12720,Diya Patel,Delhi NCR,40,12,Basic,1160.0,13666.45,1 Year,12,85.1,3,0,0,0,Medium,4,2.7,1,0,0.0767,0
C12721,Daniel Jones,Toronto,32,18,Enterprise,22150.0,413784.98,1 Year,14,18.3,2,2,0,1,Medium,15,3.5,0,0,0.1104,0
C12722,Daniel Jones,Sydney,28,18,Pro,3550.0,62676.13,1 Month,11,14.6,2,2,1,0,Medium,10,3.8,0,1,0.4845,1
C12723,Aarav Agarwal,Pune,55,15,Pro,5100.0,76802.9,1 Year,11,35.5,0,0,0,0,Medium,2,3.8,0,1,0.0257,0
C12724,Isha Verma,Mumbai,32,60,Pro,3140.0,179398.04,1 Year,15,10.5,2,0,0,1,Medium,20,3.9,0,0,0.01,0
C12725,Priya Joshi,Hyderabad,30,36,Basic,1210.0,45640.14,1 Month,12,15.6,1,1,1,0,Medium,13,3.9,0,0,0.1029,0
C12726,Charlotte Garcia,New York,21,5,Basic,1360.0,6341.73,1 Month,15,25.9,3,1,2,0,Medium,14,2.8,0,0,0.6356,1
C12727,Meera Bhasin,Mumbai,40,26,Pro,4250.0,103726.63,1 Year,7,28.2,1,0,0,0,Medium,5,5.0,1,0,0.01,0
C12728,Kabir Patel,Hyderabad,52,16,Basic,1940.0,29107.94,1 Year,13,17.0,3,0,0,0,Medium,0,4.1,0,0,0.1865,0
C12729,Lucas Brown,Singapore,34,2,Basic,1050.0,2022.61,1 Month,14,47.0,0,0,0,0,Medium,2,2.8,0,0,0.134,0
C12730,Aarav Bhasin,Hyderabad,32,1,Pro,4040.0,4101.43,2 Year,17,17.4,4,4,4,0,Medium,21,3.3,1,2,0.8682,1
C12731,Michael Moore,Sydney,38,29,Basic,1260.0,38280.45,1 Year,19,11.2,3,0,1,0,Medium,14,4.3,0,0,0.128,0
C12732,Kavya Chatterjee,Mumbai,38,15,Basic,970.0,14443.01,1 Month,15,9.7,1,0,1,0,Medium,10,3.9,1,0,0.1678,0
C12733,Sophia Thomas,Singapore,21,16,Pro,3350.0,53205.19,1 Month,13,15.6,1,0,0,0,Medium,18,4.7,0,0,0.1103,0
C12734,Aditya Joshi,Pune,41,8,Basic,870.0,6814.88,1 Month,6,18.0,2,1,0,0,Medium,1,2.9,0,0,0.4842,1
C12735,Ethan Taylor,New York,52,48,Pro,5110.0,253938.8,1 Month,12,46.3,2,0,0,1,Medium,0,4.0,1,1,0.071,0
C12736,Sarah Wilson,Singapore,36,23,Pro,4260.0,93057.73,2 Year,13,19.6,7,3,0,0,Medium,6,2.6,1,0,0.236,0
C12737,Siddharth Patel,Delhi NCR,35,48,Pro,5860.0,261163.23,1 Month,14,55.7,0,0,1,1,Medium,61,3.1,0,0,0.1137,0
C12738,Tanvi Chopra,Mumbai,43,2,Pro,4150.0,7754.93,2 Year,19,20.0,3,1,2,0,Medium,52,4.3,1,1,0.4922,1
C12739,Siddharth Deshmukh,Mumbai,42,16,Basic,1410.0,23214.26,1 Year,15,32.5,3,1,0,0,Medium,24,3.1,0,1,0.2542,0
C12740,Harper Smith,San Francisco,37,19,Basic,1350.0,23737.83,1 Month,10,22.7,3,0,0,0,Medium,23,3.8,0,0,0.2438,0
C12741,Amelia Lee,Singapore,42,3,Basic,1060.0,3100.28,1 Month,8,26.2,4,0,0,0,Medium,9,3.2,0,1,0.5718,1
C12742,Diya Deshmukh,Delhi NCR,43,8,Basic,940.0,7130.89,1 Month,17,20.6,3,2,2,0,Medium,10,4.2,0,0,0.5185,1
C12743,Priya Agarwal,Chennai,25,5,Enterprise,12440.0,57690.51,1 Year,12,27.0,2,0,0,1,Medium,1,2.5,0,2,0.1874,0
C12744,Tanvi Kulkarni,Mumbai,25,60,Pro,4940.0,292198.94,2 Year,14,31.5,2,0,0,0,Medium,17,5.0,1,0,0.0356,0
C12745,Tanvi Gupta,Chennai,24,15,Basic,1560.0,24061.62,1 Year,20,31.7,5,4,0,1,High,29,2.0,0,1,0.8088,1
C12746,Sneha Singh,Pune,22,7,Basic,720.0,4777.63,1 Month,22,20.8,2,1,0,1,High,1,3.2,0,0,0.1749,0
C12747,Ava Perez,San Francisco,43,20,Basic,1090.0,20011.58,2 Year,14,17.3,1,2,0,0,Medium,3,4.9,1,0,0.01,0
C12748,Aarav Gupta,Mumbai,43,20,Basic,1000.0,19868.97,1 Year,8,5.2,1,1,0,0,Medium,7,5.0,0,0,0.1248,0
C12749,Siddharth Singh,Chennai,40,8,Basic,1370.0,11080.17,1 Year,12,17.4,2,1,0,0,Medium,18,4.0,2,0,0.2266,0
C12750,Tanvi Chatterjee,Bengaluru,50,60,Pro,4240.0,250293.8,1 Month,12,18.7,3,2,2,0,Medium,8,5.0,0,1,0.0945,0
C12751,Siddharth Nair,Chennai,33,30,Enterprise,23130.0,636737.69,1 Year,11,27.4,4,2,0,1,Medium,10,3.5,0,1,0.1588,0
C12752,Rahul Rao,Bengaluru,29,10,Pro,4190.0,37739.38,1 Month,14,25.1,2,1,0,1,Medium,0,2.5,0,0,0.2304,0
C12753,Sarah Anderson,Toronto,37,20,Basic,830.0,15154.73,1 Month,16,6.3,2,1,0,1,Medium,4,5.0,0,2,0.2552,0
C12754,Kabir Kumar,Chennai,46,23,Basic,1060.0,25316.29,1 Year,10,27.8,1,0,0,0,Medium,1,2.5,0,0,0.0485,0
C12755,Dev Chatterjee,Pune,30,4,Pro,4210.0,16614.88,1 Month,15,22.3,2,1,0,1,Medium,15,4.6,1,0,0.2067,0
C12756,Sneha Singh,Delhi NCR,53,38,Pro,4920.0,178719.71,1 Year,10,11.1,6,0,0,0,Medium,5,5.0,2,0,0.01,0
C12757,David Johnson,Toronto,35,32,Pro,4200.0,124650.56,2 Year,15,26.2,2,1,0,1,Medium,12,5.0,2,1,0.01,0
C12758,Priya Sharma,Pune,40,26,Enterprise,20040.0,523564.9,1 Year,13,11.9,0,0,0,0,Medium,15,4.6,0,0,0.0231,0
C12759,Aditya Deshmukh,Hyderabad,37,5,Pro,3870.0,19633.34,1 Year,19,14.6,5,3,0,1,Medium,0,4.6,0,0,0.2838,0
